TransactionId,Timestamp,ItemName,Quantity,PricePaid,PaymentMethod,CustomerLoyaltyId
T10572,08:54,Surf Excel 1kg,1,460,Card,L1934
T10572,08:54,Nestle Milkpak 1L,1,260,Card,L1934
T10573,02:48,Shan Biryani Masala 50g,2,180,Cash,None
T10573,02:48,Dalda Cooking Oil 5L,1,2250,Cash,None
T10574,17:42,Surf Excel 1kg,1,460,Card,L7313
T10574,17:42,Ariel Detergent 2kg,1,950,Card,L7313
T10574,17:42,Lux Soap 150g,2,260,Card,L7313
T10575,22:14,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,None
T10575,22:14,Lipton Yellow Label 380g,1,680,Mobile Wallet,None
T10576,09:00,Nestle Milkpak 1L,4,1040,Mobile Wallet,L5652
T10576,09:00,Ariel Detergent 2kg,1,950,Mobile Wallet,L5652
T10577,03:35,Nestle Milkpak 1L,6,1560,Card,L5339
T10578,16:50,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L1532
T10578,16:50,Lipton Yellow Label 380g,1,680,Mobile Wallet,L1532
T10579,08:35,Lipton Yellow Label 380g,1,680,Mobile Wallet,None
T10580,14:46,Dalda Cooking Oil 5L,2,4500,Cash,L2373
T10580,14:46,Lipton Yellow Label 380g,2,1360,Cash,L2373
T10580,14:46,Ariel Detergent 2kg,1,950,Cash,L2373
T10581,15:30,Nestle Milkpak 1L,4,1040,Mobile Wallet,L8535
T10582,03:50,Dalda Cooking Oil 5L,1,2250,Card,L9471
T10582,03:50,Lipton Yellow Label 380g,1,680,Card,L9471
T10582,03:50,National Chilli Powder 200g,1,210,Card,L9471
T10583,19:06,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,None
T10583,19:06,Lipton Yellow Label 380g,2,1360,Mobile Wallet,None
T10584,17:36,Dalda Cooking Oil 5L,1,2250,Cash,L2458
T10584,17:36,Lipton Yellow Label 380g,1,680,Cash,L2458
T10584,17:36,Lux Soap 150g,1,130,Cash,L2458
T10585,02:13,Olper's Cream 200ml,2,360,Cash,None
T10586,04:15,Dalda Cooking Oil 5L,2,4500,Card,None
T10586,04:15,Lipton Yellow Label 380g,2,1360,Card,None
T10587,19:22,Surf Excel 1kg,1,460,Mobile Wallet,L1171
T10587,19:22,Ariel Detergent 2kg,1,950,Mobile Wallet,L1171
T10588,04:07,Lux Soap 150g,2,260,Mobile Wallet,None
T10588,04:07,Ariel Detergent 2kg,1,950,Mobile Wallet,None
T10589,04:46,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L2239
T10589,04:46,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L2239
T10589,04:46,Nestle Milkpak 1L,1,260,Mobile Wallet,L2239
T10590,12:29,Dalda Cooking Oil 5L,2,4500,Card,L3396
T10590,12:29,Lipton Yellow Label 380g,2,1360,Card,L3396
T10591,17:58,Lipton Yellow Label 380g,1,680,Card,None
T10592,00:15,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L6488
T10592,00:15,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L6488
T10593,01:51,Dalda Cooking Oil 5L,2,4500,Card,L8862
T10593,01:51,Lipton Yellow Label 380g,1,680,Card,L8862
T10593,01:51,Coca Cola 1.5L,1,150,Card,L8862
T10594,04:11,Nestle Milkpak 1L,3,780,Cash,None
T10594,04:11,Shan Biryani Masala 50g,1,90,Cash,None
T10595,17:59,Surf Excel 1kg,2,920,Card,L8688
T10595,17:59,Ariel Detergent 2kg,1,950,Card,L8688
T10595,17:59,Lux Soap 150g,2,260,Card,L8688
T10596,22:44,Dalda Cooking Oil 5L,2,4500,Card,L1945
T10596,22:44,Lipton Yellow Label 380g,1,680,Card,L1945
T10597,07:17,Surf Excel 1kg,2,920,Card,L9972
T10597,07:17,Ariel Detergent 2kg,1,950,Card,L9972
T10597,07:17,Lux Soap 150g,1,130,Card,L9972
T10598,00:41,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,None
T10598,00:41,Lipton Yellow Label 380g,1,680,Mobile Wallet,None
T10598,00:41,Nestle Milkpak 1L,1,260,Mobile Wallet,None
T10599,21:42,Nestle Milkpak 1L,1,260,Card,L2822
T10599,21:42,Dalda Cooking Oil 5L,1,2250,Card,L2822
T10600,04:03,Nestle Milkpak 1L,2,520,Cash,L1328
T10601,22:59,Nestle Milkpak 1L,5,1300,Card,L2239
T10601,22:59,Surf Excel 1kg,1,460,Card,L2239
T10602,19:53,Nestle Milkpak 1L,5,1300,Card,L1342
T10602,19:53,Shan Biryani Masala 50g,2,180,Card,L1342
T10603,12:48,Dalda Cooking Oil 5L,1,2250,Cash,L8060
T10603,12:48,Lipton Yellow Label 380g,2,1360,Cash,L8060
T10604,11:30,Dalda Cooking Oil 5L,2,4500,Cash,L2588
T10604,11:30,Lipton Yellow Label 380g,1,680,Cash,L2588
T10605,23:12,Nestle Milkpak 1L,2,520,Card,L7807
T10605,23:12,Ariel Detergent 2kg,2,1900,Card,L7807
T10606,03:58,Dalda Cooking Oil 5L,2,4500,Cash,None
T10606,03:58,Lipton Yellow Label 380g,2,1360,Cash,None
T10606,03:58,Nestle Milkpak 1L,1,260,Cash,None
T10607,13:27,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L2150
T10607,13:27,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L2150
T10608,13:17,Lux Soap 150g,2,260,Cash,L4877
T10609,15:10,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L6169
T10609,15:10,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L6169
T10610,11:51,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L5886
T10610,11:51,Lipton Yellow Label 380g,1,680,Mobile Wallet,L5886
T10611,13:38,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,None
T10611,13:38,Lipton Yellow Label 380g,2,1360,Mobile Wallet,None
T10612,04:40,Surf Excel 1kg,1,460,Cash,None
T10612,04:40,Ariel Detergent 2kg,1,950,Cash,None
T10613,08:05,Surf Excel 1kg,1,460,Card,L8060
T10613,08:05,Ariel Detergent 2kg,1,950,Card,L8060
T10613,08:05,Lux Soap 150g,3,390,Card,L8060
T10614,11:26,National Chilli Powder 200g,1,210,Cash,L4680
T10614,11:26,Surf Excel 1kg,1,460,Cash,L4680
T10615,01:17,Surf Excel 1kg,1,460,Card,L4459
T10615,01:17,Lipton Yellow Label 380g,1,680,Card,L4459
T10616,06:01,Ariel Detergent 2kg,2,1900,Card,L3391
T10616,06:01,Surf Excel 1kg,2,920,Card,L3391
T10617,23:08,Dalda Cooking Oil 5L,2,4500,Cash,L3707
T10617,23:08,Lipton Yellow Label 380g,1,680,Cash,L3707
T10617,23:08,Ariel Detergent 2kg,1,950,Cash,L3707
T10618,19:32,Nestle Milkpak 1L,5,1300,Cash,None
T10618,19:32,Lipton Yellow Label 380g,1,680,Cash,None
T10619,16:02,Surf Excel 1kg,2,920,Card,L7676
T10619,16:02,Ariel Detergent 2kg,1,950,Card,L7676
T10619,16:02,Lux Soap 150g,1,130,Card,L7676
T10620,01:07,Dalda Cooking Oil 5L,2,4500,Cash,None
T10620,01:07,Lipton Yellow Label 380g,2,1360,Cash,None
T10621,08:53,Dalda Cooking Oil 5L,2,4500,Card,L8535
T10621,08:53,Lipton Yellow Label 380g,2,1360,Card,L8535
T10622,05:22,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L8535
T10622,05:22,Lipton Yellow Label 380g,1,680,Mobile Wallet,L8535
T10623,12:42,Nestle Milkpak 1L,4,1040,Cash,None
T10623,12:42,Lipton Yellow Label 380g,2,1360,Cash,None
T10624,13:27,Dalda Cooking Oil 5L,1,2250,Card,L6021
T10624,13:27,Lipton Yellow Label 380g,1,680,Card,L6021
T10625,04:28,Nestle Milkpak 1L,1,260,Card,L2133
T10625,04:28,Lux Soap 150g,2,260,Card,L2133
T10626,16:47,Dalda Cooking Oil 5L,2,4500,Cash,L6664
T10626,16:47,Lipton Yellow Label 380g,2,1360,Cash,L6664
T10627,13:17,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,None
T10627,13:17,Lipton Yellow Label 380g,1,680,Mobile Wallet,None
T10628,00:39,Lux Soap 150g,1,130,Mobile Wallet,L5225
T10628,00:39,Nestle Milkpak 1L,2,520,Mobile Wallet,L5225
T10628,00:39,National Chilli Powder 200g,2,420,Mobile Wallet,L5225
T10629,12:43,Nestle Milkpak 1L,2,520,Mobile Wallet,L9115
T10629,12:43,Olper's Cream 200ml,2,360,Mobile Wallet,L9115
T10630,15:58,Dalda Cooking Oil 5L,1,2250,Card,L3391
T10630,15:58,Lipton Yellow Label 380g,1,680,Card,L3391
T10631,03:55,Dalda Cooking Oil 5L,2,4500,Card,L2133
T10631,03:55,Lipton Yellow Label 380g,1,680,Card,L2133
T10632,23:23,Nestle Milkpak 1L,1,260,Mobile Wallet,None
T10632,23:23,National Chilli Powder 200g,1,210,Mobile Wallet,None
T10633,19:36,Lipton Yellow Label 380g,2,1360,Cash,L2458
T10633,19:36,Surf Excel 1kg,2,920,Cash,L2458
T10633,19:36,Coca Cola 1.5L,1,150,Cash,L2458
T10634,05:09,Nestle Milkpak 1L,6,1560,Mobile Wallet,None
T10634,05:09,National Chilli Powder 200g,2,420,Mobile Wallet,None
T10635,23:40,Shan Biryani Masala 50g,2,180,Card,L1171
T10635,23:40,Coca Cola 1.5L,1,150,Card,L1171
T10635,23:40,Dalda Cooking Oil 5L,2,4500,Card,L1171
T10636,21:45,Dalda Cooking Oil 5L,1,2250,Card,L4169
T10636,21:45,Lipton Yellow Label 380g,2,1360,Card,L4169
T10637,17:03,Nestle Milkpak 1L,4,1040,Mobile Wallet,L7621
T10637,17:03,Lux Soap 150g,2,260,Mobile Wallet,L7621
T10638,14:13,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L4296
T10638,14:13,Lipton Yellow Label 380g,1,680,Mobile Wallet,L4296
T10638,14:13,Coca Cola 1.5L,1,150,Mobile Wallet,L4296
T10639,19:01,Dalda Cooking Oil 5L,2,4500,Card,None
T10639,19:01,Lipton Yellow Label 380g,2,1360,Card,None
T10640,18:57,Olper's Cream 200ml,2,360,Card,None
T10640,18:57,National Chilli Powder 200g,2,420,Card,None
T10641,09:37,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,None
T10641,09:37,Lipton Yellow Label 380g,1,680,Mobile Wallet,None
T10641,09:37,Coca Cola 1.5L,1,150,Mobile Wallet,None
T10642,23:58,Dalda Cooking Oil 5L,2,4500,Card,L5039
T10642,23:58,Nestle Milkpak 1L,1,260,Card,L5039
T10643,10:34,Surf Excel 1kg,2,920,Mobile Wallet,None
T10643,10:34,Ariel Detergent 2kg,1,950,Mobile Wallet,None
T10643,10:34,Lux Soap 150g,3,390,Mobile Wallet,None
T10644,16:01,Surf Excel 1kg,2,920,Cash,None
T10644,16:01,Ariel Detergent 2kg,1,950,Cash,None
T10645,05:31,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L1171
T10645,05:31,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L1171
T10646,03:08,Dalda Cooking Oil 5L,2,4500,Card,L7676
T10646,03:08,Lipton Yellow Label 380g,1,680,Card,L7676
T10647,14:10,Dalda Cooking Oil 5L,1,2250,Card,L9115
T10647,14:10,Lipton Yellow Label 380g,1,680,Card,L9115
T10648,03:48,Surf Excel 1kg,2,920,Card,L3089
T10648,03:48,Ariel Detergent 2kg,1,950,Card,L3089
T10648,03:48,Shan Biryani Masala 50g,1,90,Card,L3089
T10649,10:21,Shan Biryani Masala 50g,1,90,Mobile Wallet,L5652
T10649,10:21,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L5652
T10650,21:22,Dalda Cooking Oil 5L,2,4500,Card,L7621
T10650,21:22,Lipton Yellow Label 380g,2,1360,Card,L7621
T10651,23:15,Surf Excel 1kg,1,460,Mobile Wallet,None
T10651,23:15,Ariel Detergent 2kg,1,950,Mobile Wallet,None
T10651,23:15,Lux Soap 150g,1,130,Mobile Wallet,None
T10652,09:12,Dalda Cooking Oil 5L,1,2250,Card,None
T10652,09:12,Lipton Yellow Label 380g,1,680,Card,None
T10653,20:28,Dalda Cooking Oil 5L,2,4500,Card,L2726
T10653,20:28,Lipton Yellow Label 380g,1,680,Card,L2726
T10653,20:28,Shan Biryani Masala 50g,1,90,Card,L2726
T10654,14:41,Lipton Yellow Label 380g,2,1360,Card,L4169
T10654,14:41,Lux Soap 150g,1,130,Card,L4169
T10655,02:47,Dalda Cooking Oil 5L,1,2250,Card,L4125
T10655,02:47,Lipton Yellow Label 380g,2,1360,Card,L4125
T10656,09:26,Nestle Milkpak 1L,1,260,Card,L2295
T10657,08:32,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L8584
T10657,08:32,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L8584
T10657,08:32,Lux Soap 150g,1,130,Mobile Wallet,L8584
T10658,17:18,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L9105
T10658,17:18,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L9105
T10659,04:06,Dalda Cooking Oil 5L,1,2250,Cash,L6446
T10659,04:06,Lipton Yellow Label 380g,2,1360,Cash,L6446
T10660,15:11,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,None
T10660,15:11,Lipton Yellow Label 380g,2,1360,Mobile Wallet,None
T10661,22:27,Nestle Milkpak 1L,3,780,Card,L1696
T10661,22:27,Ariel Detergent 2kg,1,950,Card,L1696
T10662,14:14,Dalda Cooking Oil 5L,1,2250,Card,L3089
T10662,14:14,Lipton Yellow Label 380g,1,680,Card,L3089
T10663,18:51,Shan Biryani Masala 50g,2,180,Mobile Wallet,L8743
T10664,02:51,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,None
T10664,02:51,Lipton Yellow Label 380g,1,680,Mobile Wallet,None
T10665,19:07,Dalda Cooking Oil 5L,2,4500,Cash,None
T10665,19:07,Lipton Yellow Label 380g,2,1360,Cash,None
T10666,13:25,Dalda Cooking Oil 5L,1,2250,Card,L5886
T10666,13:25,Lipton Yellow Label 380g,2,1360,Card,L5886
T10667,02:44,Nestle Milkpak 1L,2,520,Card,None
T10667,02:44,Dalda Cooking Oil 5L,1,2250,Card,None
T10668,00:22,Nestle Milkpak 1L,6,1560,Card,L1758
T10668,00:22,Surf Excel 1kg,1,460,Card,L1758
T10669,10:25,Lipton Yellow Label 380g,1,680,Card,L6488
T10669,10:25,Surf Excel 1kg,1,460,Card,L6488
T10670,14:19,Surf Excel 1kg,2,920,Mobile Wallet,None
T10670,14:19,Coca Cola 1.5L,2,300,Mobile Wallet,None
T10670,14:19,Shan Biryani Masala 50g,1,90,Mobile Wallet,None
T10671,05:25,Coca Cola 1.5L,1,150,Mobile Wallet,L1467
T10671,05:25,National Chilli Powder 200g,1,210,Mobile Wallet,L1467
T10672,02:12,Surf Excel 1kg,1,460,Card,L1532
T10672,02:12,Ariel Detergent 2kg,1,950,Card,L1532
T10673,14:29,Nestle Milkpak 1L,5,1300,Card,None
T10673,14:29,Lux Soap 150g,2,260,Card,None
T10674,13:40,Nestle Milkpak 1L,6,1560,Cash,L4459
T10674,13:40,Shan Biryani Masala 50g,2,180,Cash,L4459
T10675,00:20,Nestle Milkpak 1L,1,260,Mobile Wallet,None
T10675,00:20,Olper's Cream 200ml,1,180,Mobile Wallet,None
T10676,00:40,Ariel Detergent 2kg,2,1900,Cash,L3396
T10677,19:49,Nestle Milkpak 1L,3,780,Mobile Wallet,None
T10677,19:49,Olper's Cream 200ml,1,180,Mobile Wallet,None
T10678,17:37,Nestle Milkpak 1L,5,1300,Card,L2796
T10678,17:37,Surf Excel 1kg,2,920,Card,L2796
T10679,03:18,Coca Cola 1.5L,2,300,Cash,L2723
T10679,03:18,Shan Biryani Masala 50g,1,90,Cash,L2723
T10680,05:18,Surf Excel 1kg,2,920,Card,L1532
T10680,05:18,Ariel Detergent 2kg,1,950,Card,L1532
T10681,22:35,Dalda Cooking Oil 5L,2,4500,Cash,L5047
T10682,14:59,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L9790
T10682,14:59,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L9790
T10683,22:23,Nestle Milkpak 1L,6,1560,Card,None
T10684,08:15,Nestle Milkpak 1L,2,520,Mobile Wallet,L2295
T10684,08:15,Shan Biryani Masala 50g,1,90,Mobile Wallet,L2295
T10685,19:30,Surf Excel 1kg,1,460,Mobile Wallet,L9115
T10685,19:30,Ariel Detergent 2kg,1,950,Mobile Wallet,L9115
T10685,19:30,Lux Soap 150g,3,390,Mobile Wallet,L9115
T10686,00:10,Nestle Milkpak 1L,3,780,Cash,L5886
T10686,00:10,National Chilli Powder 200g,2,420,Cash,L5886
T10687,03:53,Lipton Yellow Label 380g,1,680,Mobile Wallet,L9840
T10688,03:12,Dalda Cooking Oil 5L,1,2250,Cash,L5047
T10688,03:12,Lipton Yellow Label 380g,1,680,Cash,L5047
T10688,03:12,Olper's Cream 200ml,1,180,Cash,L5047
T10689,17:48,Olper's Cream 200ml,2,360,Cash,L4851
T10689,17:48,Ariel Detergent 2kg,2,1900,Cash,L4851
T10690,15:10,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L5886
T10690,15:10,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L5886
T10691,09:46,Coca Cola 1.5L,1,150,Card,L1328
T10691,09:46,National Chilli Powder 200g,2,420,Card,L1328
T10692,05:23,Surf Excel 1kg,2,920,Cash,L7621
T10692,05:23,Ariel Detergent 2kg,1,950,Cash,L7621
T10693,03:47,Dalda Cooking Oil 5L,1,2250,Cash,L9972
T10693,03:47,Lipton Yellow Label 380g,1,680,Cash,L9972
T10694,16:13,Dalda Cooking Oil 5L,1,2250,Cash,L5192
T10694,16:13,Lipton Yellow Label 380g,2,1360,Cash,L5192
T10695,09:06,Surf Excel 1kg,1,460,Cash,L4169
T10695,09:06,Ariel Detergent 2kg,1,950,Cash,L4169
T10696,06:28,Dalda Cooking Oil 5L,1,2250,Cash,None
T10696,06:28,Lipton Yellow Label 380g,1,680,Cash,None
T10697,07:39,Surf Excel 1kg,2,920,Cash,L8688
T10697,07:39,Ariel Detergent 2kg,1,950,Cash,L8688
T10698,11:50,Dalda Cooking Oil 5L,2,4500,Card,L9105
T10698,11:50,Lipton Yellow Label 380g,1,680,Card,L9105
T10699,05:36,Nestle Milkpak 1L,2,520,Mobile Wallet,None
T10699,05:36,Surf Excel 1kg,2,920,Mobile Wallet,None
T10700,23:35,Surf Excel 1kg,2,920,Mobile Wallet,None
T10700,23:35,Ariel Detergent 2kg,1,950,Mobile Wallet,None
T10701,06:02,Surf Excel 1kg,2,920,Mobile Wallet,None
T10701,06:02,Ariel Detergent 2kg,1,950,Mobile Wallet,None
T10702,19:24,Lux Soap 150g,2,260,Mobile Wallet,L2726
T10702,19:24,Olper's Cream 200ml,2,360,Mobile Wallet,L2726
T10702,19:24,Coca Cola 1.5L,1,150,Mobile Wallet,L2726
T10703,01:31,Nestle Milkpak 1L,1,260,Mobile Wallet,None
T10703,01:31,Ariel Detergent 2kg,2,1900,Mobile Wallet,None
T10704,13:35,Nestle Milkpak 1L,4,1040,Card,L6169
T10704,13:35,Shan Biryani Masala 50g,1,90,Card,L6169
T10705,07:36,Nestle Milkpak 1L,6,1560,Card,L5339
T10705,07:36,National Chilli Powder 200g,2,420,Card,L5339
T10706,17:42,Nestle Milkpak 1L,2,520,Mobile Wallet,L8688
T10707,14:37,Nestle Milkpak 1L,3,780,Mobile Wallet,L5047
T10707,14:37,Shan Biryani Masala 50g,1,90,Mobile Wallet,L5047
T10708,23:20,Nestle Milkpak 1L,2,520,Card,None
T10708,23:20,Ariel Detergent 2kg,1,950,Card,None
T10709,21:20,Surf Excel 1kg,1,460,Mobile Wallet,L8584
T10709,21:20,Ariel Detergent 2kg,1,950,Mobile Wallet,L8584
T10709,21:20,Lux Soap 150g,2,260,Mobile Wallet,L8584
T10710,10:08,Surf Excel 1kg,1,460,Card,None
T10710,10:08,Ariel Detergent 2kg,1,950,Card,None
T10711,20:26,Surf Excel 1kg,2,920,Mobile Wallet,L2295
T10711,20:26,Ariel Detergent 2kg,1,950,Mobile Wallet,L2295
T10712,09:38,Surf Excel 1kg,1,460,Cash,None
T10712,09:38,Ariel Detergent 2kg,1,950,Cash,None
T10712,09:38,Lux Soap 150g,1,130,Cash,None
T10713,00:46,Dalda Cooking Oil 5L,2,4500,Card,L1532
T10713,00:46,Lipton Yellow Label 380g,2,1360,Card,L1532
T10714,18:55,Surf Excel 1kg,1,460,Cash,None
T10714,18:55,Ariel Detergent 2kg,1,950,Cash,None
T10714,18:55,Lux Soap 150g,3,390,Cash,None
T10715,15:30,Dalda Cooking Oil 5L,2,4500,Cash,None
T10715,15:30,Lipton Yellow Label 380g,1,680,Cash,None
T10716,06:12,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L2796
T10716,06:12,Lipton Yellow Label 380g,1,680,Mobile Wallet,L2796
T10717,20:35,Dalda Cooking Oil 5L,1,2250,Card,L8584
T10717,20:35,Lipton Yellow Label 380g,2,1360,Card,L8584
T10717,20:35,Lux Soap 150g,1,130,Card,L8584
T10718,02:32,Dalda Cooking Oil 5L,2,4500,Cash,None
T10718,02:32,Lipton Yellow Label 380g,1,680,Cash,None
T10719,11:51,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L3396
T10719,11:51,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L3396
T10719,11:51,Coca Cola 1.5L,1,150,Mobile Wallet,L3396
T10720,00:57,Surf Excel 1kg,1,460,Cash,None
T10720,00:57,Ariel Detergent 2kg,1,950,Cash,None
T10721,13:53,Olper's Cream 200ml,1,180,Mobile Wallet,L6169
T10721,13:53,Surf Excel 1kg,1,460,Mobile Wallet,L6169
T10721,13:53,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L6169
T10722,09:26,Dalda Cooking Oil 5L,2,4500,Card,None
T10722,09:26,Lipton Yellow Label 380g,2,1360,Card,None
T10722,09:26,Coca Cola 1.5L,1,150,Card,None
T10723,08:10,Surf Excel 1kg,1,460,Mobile Wallet,L6829
T10723,08:10,Ariel Detergent 2kg,1,950,Mobile Wallet,L6829
T10724,22:52,Dalda Cooking Oil 5L,1,2250,Card,None
T10724,22:52,Lipton Yellow Label 380g,1,680,Card,None
T10724,22:52,Ariel Detergent 2kg,1,950,Card,None
T10725,02:03,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,None
T10725,02:03,Lipton Yellow Label 380g,1,680,Mobile Wallet,None
T10726,18:22,Nestle Milkpak 1L,2,520,Mobile Wallet,L1696
T10726,18:22,Coca Cola 1.5L,1,150,Mobile Wallet,L1696
T10727,00:58,Nestle Milkpak 1L,6,1560,Mobile Wallet,L4125
T10727,00:58,Surf Excel 1kg,2,920,Mobile Wallet,L4125
T10728,09:38,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L8762
T10729,09:33,Dalda Cooking Oil 5L,1,2250,Card,None
T10729,09:33,Lipton Yellow Label 380g,2,1360,Card,None
T10730,21:22,Ariel Detergent 2kg,1,950,Mobile Wallet,L4169
T10730,21:22,Lux Soap 150g,1,130,Mobile Wallet,L4169
T10731,06:17,Surf Excel 1kg,2,920,Mobile Wallet,L3721
T10731,06:17,Ariel Detergent 2kg,1,950,Mobile Wallet,L3721
T10732,00:57,Shan Biryani Masala 50g,1,90,Card,None
T10732,00:57,Lipton Yellow Label 380g,1,680,Card,None
T10733,07:52,Nestle Milkpak 1L,5,1300,Card,L2458
T10733,07:52,Ariel Detergent 2kg,1,950,Card,L2458
T10734,06:55,Nestle Milkpak 1L,4,1040,Card,L5047
T10734,06:55,Dalda Cooking Oil 5L,2,4500,Card,L5047
T10735,08:45,Dalda Cooking Oil 5L,1,2250,Cash,L6021
T10735,08:45,Lipton Yellow Label 380g,1,680,Cash,L6021
T10735,08:45,Olper's Cream 200ml,1,180,Cash,L6021
T10736,17:56,Dalda Cooking Oil 5L,2,4500,Cash,L2295
T10736,17:56,Lipton Yellow Label 380g,2,1360,Cash,L2295
T10737,01:08,Nestle Milkpak 1L,1,260,Mobile Wallet,L2822
T10737,01:08,Lux Soap 150g,1,130,Mobile Wallet,L2822
T10738,13:32,Dalda Cooking Oil 5L,2,4500,Cash,None
T10738,13:32,Lipton Yellow Label 380g,2,1360,Cash,None
T10738,13:32,Ariel Detergent 2kg,1,950,Cash,None
T10739,22:26,Dalda Cooking Oil 5L,1,2250,Cash,L4851
T10739,22:26,Lipton Yellow Label 380g,2,1360,Cash,L4851
T10740,07:10,Nestle Milkpak 1L,2,520,Mobile Wallet,L1758
T10740,07:10,Ariel Detergent 2kg,1,950,Mobile Wallet,L1758
T10741,11:37,Olper's Cream 200ml,1,180,Card,L7313
T10742,09:02,Nestle Milkpak 1L,1,260,Cash,None
T10742,09:02,Lipton Yellow Label 380g,2,1360,Cash,None
T10743,20:18,Dalda Cooking Oil 5L,2,4500,Card,L4253
T10743,20:18,Lipton Yellow Label 380g,2,1360,Card,L4253
T10744,03:25,Surf Excel 1kg,2,920,Mobile Wallet,None
T10744,03:25,Ariel Detergent 2kg,1,950,Mobile Wallet,None
T10745,11:07,Olper's Cream 200ml,1,180,Mobile Wallet,L3721
T10746,17:46,Olper's Cream 200ml,2,360,Mobile Wallet,None
T10746,17:46,Shan Biryani Masala 50g,2,180,Mobile Wallet,None
T10746,17:46,Nestle Milkpak 1L,1,260,Mobile Wallet,None
T10747,09:41,Surf Excel 1kg,1,460,Mobile Wallet,L9972
T10747,09:41,Ariel Detergent 2kg,1,950,Mobile Wallet,L9972
T10748,21:35,Dalda Cooking Oil 5L,2,4500,Cash,L4296
T10748,21:35,Lipton Yellow Label 380g,2,1360,Cash,L4296
T10749,10:24,Surf Excel 1kg,1,460,Card,None
T10749,10:24,Ariel Detergent 2kg,1,950,Card,None
T10749,10:24,Lux Soap 150g,1,130,Card,None
T10750,09:59,Olper's Cream 200ml,1,180,Mobile Wallet,L2373
T10750,09:59,Ariel Detergent 2kg,2,1900,Mobile Wallet,L2373
T10750,09:59,Nestle Milkpak 1L,1,260,Mobile Wallet,L2373
T10751,06:08,Coca Cola 1.5L,2,300,Card,None
T10752,21:45,Nestle Milkpak 1L,5,1300,Card,None
T10752,21:45,Coca Cola 1.5L,1,150,Card,None
T10753,09:40,Dalda Cooking Oil 5L,1,2250,Cash,L7313
T10753,09:40,Lipton Yellow Label 380g,1,680,Cash,L7313
T10754,23:31,Surf Excel 1kg,1,460,Mobile Wallet,None
T10755,21:29,Surf Excel 1kg,2,920,Mobile Wallet,L3898
T10755,21:29,Ariel Detergent 2kg,1,950,Mobile Wallet,L3898
T10756,20:37,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L2239
T10756,20:37,Lipton Yellow Label 380g,1,680,Mobile Wallet,L2239
T10756,20:37,Lux Soap 150g,1,130,Mobile Wallet,L2239
T10757,02:26,Surf Excel 1kg,1,460,Cash,None
T10757,02:26,Ariel Detergent 2kg,1,950,Cash,None
T10758,23:54,Surf Excel 1kg,2,920,Card,L1751
T10758,23:54,Ariel Detergent 2kg,1,950,Card,L1751
T10759,14:17,Olper's Cream 200ml,1,180,Cash,L9499
T10759,14:17,Lipton Yellow Label 380g,2,1360,Cash,L9499
T10760,12:05,Olper's Cream 200ml,1,180,Card,None
T10760,12:05,Shan Biryani Masala 50g,2,180,Card,None
T10760,12:05,Lux Soap 150g,1,130,Card,None
T10761,11:36,Olper's Cream 200ml,1,180,Card,L2723
T10761,11:36,Surf Excel 1kg,1,460,Card,L2723
T10761,11:36,Shan Biryani Masala 50g,1,90,Card,L2723
T10762,14:51,Lipton Yellow Label 380g,2,1360,Card,L8535
T10763,09:59,Lipton Yellow Label 380g,1,680,Cash,L4296
